id,user_id,data,created_at,updated_at
0e1525c3-0d51-427d-8669-e41b83608d5b,6cf350ff-6014-4a06-a145-8a9ccd2e8b9b,"{""name"":""Big Sunglasses"",""type"":""armor"",""costs"":{""totalIP"":3,""totalTP"":9,""totalCurrency"":18},""damage"":[],""rarity"":""Common"",""createdAt"":""2026-02-21T15:43:21.941Z"",""updatedAt"":""2026-02-21T15:43:22.896Z"",""properties"":[{""id"":16,""name"":""Armor Base"",""op_1_lvl"":0},{""id"":1,""name"":""Damage Reduction"",""op_1_lvl"":2},{""id"":2,""name"":""Armor Strength Requirement"",""op_1_lvl"":2}],""description"":""Big colorful Sunglasses"",""damageReduction"":3,""agilityReduction"":0,""abilityRequirement"":{""id"":2,""name"":""Armor Strength Requirement"",""level"":3},""criticalRangeIncrease"":0}",,
1c717ab9-3899-4300-925b-f16048ef19eb,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""name"":""Short Bow"",""type"":""weapon"",""costs"":{""totalIP"":4,""totalTP"":13,""totalCurrency"":8.5},""damage"":[{""size"":10,""type"":""piercing"",""amount"":1}],""rarity"":""Common"",""createdAt"":""2026-02-14T03:17:46.581Z"",""updatedAt"":""2026-02-14T03:17:46.581Z"",""properties"":[{""id"":37,""name"":""Ammunition"",""op_1_lvl"":0},{""id"":14,""name"":""Two-Handed"",""op_1_lvl"":0},{""id"":13,""name"":""Range"",""op_1_lvl"":1},{""id"":17,""name"":""Weapon Damage"",""op_1_lvl"":3},{""id"":9,""name"":""Weapon Acuity Requirement"",""op_1_lvl"":2}],""rangeLevel"":2,""description"":""A short bow to shooting"",""isTwoHanded"":true,""abilityRequirement"":{""id"":9,""name"":""Weapon Acuity Requirement"",""level"":3}}",,
24fc2ad1-ba06-4ea6-9b9e-886a151aa4dc,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""name"":""Heavy Short Sword"",""type"":""weapon"",""costs"":{""totalIP"":4,""totalTP"":8,""totalCurrency"":6.5},""damage"":[{""size"":10,""type"":""slashing"",""amount"":1}],""rarity"":""Common"",""createdAt"":""2026-02-14T03:16:46.449Z"",""updatedAt"":""2026-02-14T03:16:46.449Z"",""properties"":[{""id"":17,""name"":""Weapon Damage"",""op_1_lvl"":3},{""id"":6,""name"":""Weapon Strength Requirement"",""op_1_lvl"":2}],""rangeLevel"":0,""description"":"""",""isTwoHanded"":false,""abilityRequirement"":{""id"":6,""name"":""Weapon Strength Requirement"",""level"":3}}",,
275dc6b6-d537-4978-bf0b-2af16fbb99ad,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""name"":""Iron Mail"",""type"":""armor"",""costs"":{""totalIP"":4,""totalTP"":16,""totalCurrency"":25.5},""damage"":[],""rarity"":""Common"",""createdAt"":""2026-02-13T14:40:21.991Z"",""updatedAt"":""2026-02-13T14:40:21.991Z"",""properties"":[{""id"":19,""name"":""Bludgeoning Vulnerability"",""op_1_lvl"":0},{""id"":16,""name"":""Armor Base"",""op_1_lvl"":0},{""id"":1,""name"":""Damage Reduction"",""op_1_lvl"":3},{""id"":5,""name"":""Agility Reduction"",""op_1_lvl"":0},{""id"":22,""name"":""Critical Range +1"",""op_1_lvl"":2},{""id"":2,""name"":""Armor Strength Requirement"",""op_1_lvl"":2}],""description"":"""",""damageReduction"":4,""agilityReduction"":1,""abilityRequirement"":{""id"":2,""name"":""Armor Strength Requirement"",""level"":3},""criticalRangeIncrease"":3}",,
34eee984-d3cc-4376-90af-8645ae74f824,296eff84-0eb6-4665-b08c-055fa995a421,"{""name"":""Chainmail"",""type"":""armor"",""costs"":{""totalIP"":4,""totalTP"":11,""totalCurrency"":19.5},""damage"":[],""rarity"":""Common"",""createdAt"":""2026-02-21T16:41:22.152Z"",""updatedAt"":""2026-02-21T16:41:25.312Z"",""properties"":[{""id"":16,""name"":""Armor Base"",""op_1_lvl"":0},{""id"":1,""name"":""Damage Reduction"",""op_1_lvl"":3},{""id"":5,""name"":""Agility Reduction"",""op_1_lvl"":0},{""id"":2,""name"":""Armor Strength Requirement"",""op_1_lvl"":1}],""description"":"""",""damageReduction"":4,""agilityReduction"":1,""abilityRequirement"":{""id"":2,""name"":""Armor Strength Requirement"",""level"":2},""criticalRangeIncrease"":0}",,
3ac97ca7-b810-4bd9-a2ae-9278a1cc1f36,99bc6d80-6c35-401c-aadf-db1655a178d0,"{""name"":""Chain Spear"",""type"":""weapon"",""costs"":{""totalIP"":4,""totalTP"":10,""totalCurrency"":8.5},""damage"":[{""size"":6,""type"":""piercing"",""amount"":1}],""rarity"":""Common"",""createdAt"":""2026-02-14T11:06:06.139Z"",""updatedAt"":""2026-02-14T11:06:06.139Z"",""properties"":[{""id"":26,""name"":""Finesse"",""op_1_lvl"":0},{""id"":35,""name"":""Charging"",""op_1_lvl"":0},{""id"":14,""name"":""Two-Handed"",""op_1_lvl"":0},{""id"":13,""name"":""Range"",""op_1_lvl"":0},{""id"":17,""name"":""Weapon Damage"",""op_1_lvl"":1},{""id"":7,""name"":""Weapon Agility Requirement"",""op_1_lvl"":0}],""rangeLevel"":1,""description"":"""",""isTwoHanded"":true,""abilityRequirement"":{""id"":7,""name"":""Weapon Agility Requirement"",""level"":1}}",,
3e92be0a-d4a1-4bb2-bba8-cd0509d0a97e,296eff84-0eb6-4665-b08c-055fa995a421,"{""name"":""Great Shield"",""type"":""shield"",""costs"":{""totalIP"":4,""totalTP"":11,""totalCurrency"":9},""damage"":[],""rarity"":""Common"",""shieldDR"":{""size"":8,""amount"":1},""createdAt"":""2026-02-21T15:35:28.426Z"",""updatedAt"":""2026-02-21T15:35:31.491Z"",""properties"":[{""id"":15,""name"":""Shield Base"",""op_1_lvl"":0},{""id"":39,""name"":""Shield Amount"",""op_1_lvl"":2},{""id"":6,""name"":""Weapon Strength Requirement"",""op_1_lvl"":2}],""description"":""A large wooden shield, blocks 1d8"",""isTwoHanded"":false,""shieldDamage"":null,""hasShieldDamage"":false}",,
5016ffb1-6937-4584-9540-94de2ec9fa3d,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""name"":""Hand Crossbow"",""type"":""weapon"",""costs"":{""totalIP"":4,""totalTP"":7,""totalCurrency"":5.5},""damage"":[{""size"":8,""type"":""piercing"",""amount"":1}],""rarity"":""Common"",""createdAt"":""2026-02-20T20:24:08.322Z"",""updatedAt"":""2026-02-20T20:24:10.065Z"",""properties"":[{""id"":29,""name"":""Loading"",""op_1_lvl"":0},{""id"":37,""name"":""Ammunition"",""op_1_lvl"":0},{""id"":13,""name"":""Range"",""op_1_lvl"":0},{""id"":17,""name"":""Weapon Damage"",""op_1_lvl"":2}],""rangeLevel"":1,""description"":""A simple crossbow meant to be wielded with one hand, but loaded with two. This weapon requires Bolts as ammunition which cost 5c for a bundle of 10. This Weapon requires an interaction to load before it can be used to attack with."",""isTwoHanded"":false,""abilityRequirement"":null}",,
71395e29-4476-4402-8f13-9ce3070a4daf,296eff84-0eb6-4665-b08c-055fa995a421,"{""name"":""Barbed Hook"",""type"":""weapon"",""costs"":{""totalIP"":4,""totalTP"":12,""totalCurrency"":10.5},""damage"":[{""size"":4,""type"":""piercing"",""amount"":1}],""rarity"":""Common"",""createdAt"":""2026-02-21T15:33:57.836Z"",""updatedAt"":""2026-02-21T15:33:57.836Z"",""properties"":[{""id"":48,""name"":""Pull"",""op_1_lvl"":4},{""id"":29,""name"":""Loading"",""op_1_lvl"":0},{""id"":13,""name"":""Range"",""op_1_lvl"":0},{""id"":17,""name"":""Weapon Damage"",""op_1_lvl"":0},{""id"":6,""name"":""Weapon Strength Requirement"",""op_1_lvl"":2}],""rangeLevel"":1,""description"":""A long rope with a barbed hook attatched used for pulling enemies close. Pull 5."",""isTwoHanded"":false,""abilityRequirement"":{""id"":6,""name"":""Weapon Strength Requirement"",""level"":3}}",,
93547fac-3b05-4176-b43f-66a7282de9c6,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""name"":""Iron Buckler"",""type"":""shield"",""costs"":{""totalIP"":4,""totalTP"":11,""totalCurrency"":9},""damage"":[],""rarity"":""Common"",""shieldDR"":{""size"":4,""amount"":2},""createdAt"":""2026-02-13T14:40:58.696Z"",""updatedAt"":""2026-02-13T14:40:58.696Z"",""properties"":[{""id"":15,""name"":""Shield Base"",""op_1_lvl"":0},{""id"":39,""name"":""Shield Amount"",""op_1_lvl"":2},{""id"":6,""name"":""Weapon Strength Requirement"",""op_1_lvl"":2}],""description"":"""",""isTwoHanded"":false,""shieldDamage"":null,""hasShieldDamage"":false}",,
