id,user_id,data,created_at,updated_at
0505800e-a80b-4c40-b287-6f7e0542445c,ce4fd023-4645-4b56-9a74-ed874c6ef931,"{""area"":{""type"":""sphere"",""level"":1,""applyDuration"":false},""name"":""Cherry Bomb"",""parts"":[{""id"":""299"",""name"":""Sonic Damage"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":""383"",""name"":""Power Range"",""op_1_lvl"":2,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":""232"",""name"":""Sphere of Effect"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":3},""damage"":[{""size"":4,""type"":""sonic"",""amount"":1}],""duration"":{""type"":""instant"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""applyDuration"":false,""endsOnActivation"":false},""createdAt"":""2026-02-24T07:57:36.644Z"",""updatedAt"":""2026-02-24T07:57:36.644Z"",""actionType"":""basic"",""isReaction"":false,""description"":""Throw a small explosive :)""}",,
0f552aef-21bf-473b-b98a-27b6fc06df1f,99bc6d80-6c35-401c-aadf-db1655a178d0,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Shift Focus"",""parts"":[{""id"":192,""name"":""Shift Focus"",""op_1_lvl"":1,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":false},{""id"":302,""name"":""Duration Ends On Activation"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":379,""name"":""Use Power Again on Overcome"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":0},""damage"":[],""duration"":{""type"":""minutes"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""endsOnActivation"":true},""createdAt"":""2026-02-14T12:53:27.815Z"",""updatedAt"":""2026-02-14T12:53:27.815Z"",""actionType"":""basic"",""isReaction"":false,""description"":""""}",,
2af1922f-6765-4c68-9dab-ac5df3313aa1,180d9e55-ccc4-459c-9be5-1dc4be8ede1e,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Charm Creature"",""parts"":[{""id"":201,""name"":""Charm"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":387,""name"":""Immune to Effect on Overcome"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":true},{""id"":""383"",""name"":""Power Range"",""op_1_lvl"":2,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":""377"",""name"":""Duration (Minute)"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":3},""damage"":[],""duration"":{""type"":""minutes"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""applyDuration"":false,""endsOnActivation"":false},""createdAt"":""2026-02-23T20:47:37.932Z"",""updatedAt"":""2026-02-23T20:47:37.932Z"",""actionType"":""basic"",""isReaction"":false,""description"":""Make a Power Attack roll targeting a creature's Resolve, the creature becomes Charmed on a success. A creature who overcomes this power's effect cannot be Charmed by the Power again.""}",,
2fdc744c-0fed-479f-a0e0-c0bee6b01896,ce4fd023-4645-4b56-9a74-ed874c6ef931,"{""area"":{""type"":""sphere"",""level"":4,""applyDuration"":true},""name"":""Pop-up Turret"",""parts"":[{""id"":248,""name"":""Long-Linger Damage"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":237,""name"":""Target One in an Area of Effect"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":false},{""id"":384,""name"":""Requires Materials"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":false},{""id"":""383"",""name"":""Power Range"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":""232"",""name"":""Sphere of Effect"",""op_1_lvl"":3,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":true},{""id"":""377"",""name"":""Duration (Minute)"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":1},""damage"":[],""duration"":{""type"":""minutes"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""applyDuration"":false,""endsOnActivation"":false},""createdAt"":""2026-02-23T23:42:39.362Z"",""updatedAt"":""2026-02-23T23:42:39.362Z"",""actionType"":""basic"",""isReaction"":false,""description"":""Use 16c worth of materials to make a small, automated turret in an adjacent space. The turret attacks one creature of your choice within a 4-space radius each round. You may choose a different target at the start of each of your turns.""}",,
3f1639f8-9253-4fc0-bb7b-c71dfcc4638c,5b84473d-669c-436f-9455-1807300cdf51,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Ice Bolt"",""parts"":[{""id"":242,""name"":""True Elemental Damage"",""op_1_lvl"":1,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":false},{""id"":297,""name"":""Elemental Damage"",""op_1_lvl"":13,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":414,""name"":""Split Damage Dice"",""op_1_lvl"":1,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":383,""name"":""Power Range"",""op_1_lvl"":2,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":3},""damage"":[{""size"":6,""type"":""ice"",""amount"":5}],""duration"":{""type"":""instant"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""endsOnActivation"":false},""createdAt"":""2026-02-14T16:01:02.829Z"",""updatedAt"":""2026-02-14T16:01:02.829Z"",""actionType"":""basic"",""isReaction"":false,""description"":""""}",,
6494fc17-ca3a-4165-b36c-5486131d070e,8ac29a52-c8d9-48f6-9ee3-5cf909e65f77,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Charm Creature"",""parts"":[{""id"":201,""name"":""Charm"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":387,""name"":""Immune to Effect on Overcome"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":true},{""id"":""383"",""name"":""Power Range"",""op_1_lvl"":2,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":""377"",""name"":""Duration (Minute)"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":3},""damage"":[],""duration"":{""type"":""minutes"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""applyDuration"":false,""endsOnActivation"":false},""createdAt"":""2026-02-25T03:33:49.713Z"",""updatedAt"":""2026-02-25T03:33:50.575Z"",""actionType"":""basic"",""isReaction"":false,""description"":""Make a Power Attack roll targeting a creature's Resolve, the creature becomes Charmed on a success. A creature who overcomes this power's effect cannot be Charmed by the Power again.""}",,
68327d82-dafd-4e6d-94ad-cd36381c839b,99bc6d80-6c35-401c-aadf-db1655a178d0,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Blood Favor"",""parts"":[{""id"":136,""name"":""Bane"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":134,""name"":""Enhancement"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":401,""name"":""Choice"",""op_1_lvl"":13,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":false},{""id"":81,""name"":""Power Long Action"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":383,""name"":""Power Range"",""op_1_lvl"":3,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":304,""name"":""Focus for Duration"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":378,""name"":""Duration (Round)"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":4},""damage"":[],""duration"":{""type"":""rounds"",""focus"":true,""value"":6,""noHarm"":false,""sustain"":0,""endsOnActivation"":false},""createdAt"":""2026-02-14T12:47:02.599Z"",""updatedAt"":""2026-02-14T12:47:02.599Z"",""actionType"":""long3"",""isReaction"":false,""description"":""""}",,
7d662cdc-56a2-4664-8841-466fb81646ae,99bc6d80-6c35-401c-aadf-db1655a178d0,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":false},""name"":""Dread Knife"",""parts"":[{""id"":123,""name"":""Permanent Damage"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":false},{""id"":372,""name"":""Half-Damage on Fail"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":false},{""id"":87,""name"":""Delayed Effect"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isAdvanced"":true,""applyDuration"":true},{""id"":294,""name"":""Magic Damage"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":383,""name"":""Power Range"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":379,""name"":""Use Power Again on Overcome"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":5},""damage"":[{""size"":12,""type"":""magic"",""amount"":1}],""duration"":{""type"":""minutes"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""endsOnActivation"":false},""createdAt"":""2026-02-14T12:51:45.198Z"",""updatedAt"":""2026-02-14T12:51:45.198Z"",""actionType"":""basic"",""isReaction"":false,""description"":""+1d4 per turn you wait""}",,
aa651e39-f481-485d-af72-eeb9ab2d63f2,5b84473d-669c-436f-9455-1807300cdf51,"{""area"":{""type"":""sphere"",""level"":1,""applyDuration"":false},""name"":""fire blast"",""parts"":[{""id"":247,""name"":""Controlled Damage"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":false},{""id"":297,""name"":""Elemental Damage"",""op_1_lvl"":4,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":414,""name"":""Split Damage Dice"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":232,""name"":""Sphere of Effect"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":0},""damage"":[{""size"":6,""type"":""fire"",""amount"":2}],""duration"":{""type"":""instant"",""focus"":false,""value"":1,""noHarm"":false,""sustain"":0,""endsOnActivation"":false},""createdAt"":""2026-02-12T21:32:05.575Z"",""updatedAt"":""2026-02-12T21:32:05.575Z"",""actionType"":""basic"",""isReaction"":false,""description"":""""}",,
b0260e9b-2405-4638-92e5-268702ea6602,5b84473d-669c-436f-9455-1807300cdf51,"{""area"":{""type"":""none"",""level"":1,""applyDuration"":true},""name"":""Absorb damage"",""parts"":[{""id"":220,""name"":""Minor Resistance"",""op_1_lvl"":3,""op_2_lvl"":0,""op_3_lvl"":0,""applyDuration"":true},{""id"":83,""name"":""Power Quick or Free Action"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false},{""id"":378,""name"":""Duration (Round)"",""op_1_lvl"":0,""op_2_lvl"":0,""op_3_lvl"":0,""isMechanic"":true,""applyDuration"":false}],""range"":{""steps"":0},""damage"":[],""duration"":{""type"":""rounds"",""focus"":false,""value"":2,""noHarm"":false,""sustain"":0,""endsOnActivation"":false},""createdAt"":""2026-02-14T16:09:00.632Z"",""updatedAt"":""2026-02-14T16:08:59.238Z"",""actionType"":""quick"",""isReaction"":false,""description"":""Reduce Physical damage by 1d2""}",,
